id	Name	Organism
G021738	(name)	(organism)
G000251	(name)	(organism)
G044089	(name)	(organism)
G009307	(name)	(organism)
G003456	(name)	(organism)
G019498	(name)	(organism)
G005523	(name)	(organism)
G004581	(name)	(organism)
G003180	(name)	(organism)
G021529	(name)	(organism)
G003180	(name)	(organism)
G000182	(name)	(organism)
G031704	(name)	(organism)
G000321	(name)	(organism)
G031704	(name)	(organism)
G000229	(name)	(organism)
G032878	(name)	(organism)
G041924	(name)	(organism)
G005829	(name)	(organism)
G002556	(name)	(organism)
G046556	(name)	(organism)
G046461	(name)	(organism)
G003715	(name)	(organism)
G002681	(name)	(organism)
G020177	(name)	(organism)
G006329	(name)	(organism)
G018474	(name)	(organism)
G010109	(name)	(organism)
G019498	(name)	(organism)
G005221	(name)	(organism)
G032643	(name)	(organism)
G008989	(name)	(organism)
G031701	(name)	(organism)
G002572	(name)	(organism)
G001053	(name)	(organism)
G006619	(name)	(organism)
G001225	(name)	(organism)
G021445	(name)	(organism)
G019498	(name)	(organism)
G021445	(name)	(organism)
G000204	(name)	(organism)
G001155	(name)	(organism)
G002038	(name)	(organism)
G000221	(name)	(organism)
G003658	(name)	(organism)
G009324	(name)	(organism)
G001237	(name)	(organism)
G006021	(name)	(organism)
G009319	(name)	(organism)
G002141	(name)	(organism)
G000358	(name)	(organism)
G003555	(name)	(organism)
G018638	(name)	(organism)
G001170	(name)	(organism)
G009256	(name)	(organism)
G049348	(name)	(organism)
G003391	(name)	(organism)
G000381	(name)	(organism)
G020239	(name)	(organism)
G002351	(name)	(organism)
G046707	(name)	(organism)
G001196	(name)	(organism)
G046707	(name)	(organism)
G002480	(name)	(organism)
G000259	(name)	(organism)
G046702	(name)	(organism)
G007173	(name)	(organism)
G020298	(name)	(organism)
G001071	(name)	(organism)
G002941	(name)	(organism)
G003066	(name)	(organism)
G002135	(name)	(organism)
G003066	(name)	(organism)
G018474	(name)	(organism)
G005149	(name)	(organism)
G001161	(name)	(organism)
G008911	(name)	(organism)
G043306	(name)	(organism)
G008999	(name)	(organism)
G018926	(name)	(organism)
G047020	(name)	(organism)
G032878	(name)	(organism)
G031956	(name)	(organism)
G031455	(name)	(organism)
G048244	(name)	(organism)
G002518	(name)	(organism)
G001086	(name)	(organism)
G032392	(name)	(organism)
G001086	(name)	(organism)
G003192	(name)	(organism)
G001815	(name)	(organism)
G032151	(name)	(organism)
G001815	(name)	(organism)
G001086	(name)	(organism)
G004638	(name)	(organism)
G001086	(name)	(organism)
G002597	(name)	(organism)
G009905	(name)	(organism)
G001926	(name)	(organism)
G004661	(name)	(organism)
G006326	(name)	(organism)
G003391	(name)	(organism)
G001036	(name)	(organism)
G002480	(name)	(organism)
G007270	(name)	(organism)
G003114	(name)	(organism)
G001642	(name)	(organism)
G001237	(name)	(organism)
G036366	(name)	(organism)
G042191	(name)	(organism)
G037519	(name)	(organism)
G001161	(name)	(organism)
G049429	(name)	(organism)
G002981	(name)	(organism)
G047137	(name)	(organism)
G000239	(name)	(organism)
G000356	(name)	(organism)
G001161	(name)	(organism)
G019064	(name)	(organism)
G001161	(name)	(organism)
G018477	(name)	(organism)
G001154	(name)	(organism)
G002572	(name)	(organism)
G002144	(name)	(organism)
G031872	(name)	(organism)
G018280	(name)	(organism)
G000311	(name)	(organism)
G020523	(name)	(organism)
G004953	(name)	(organism)
G006856	(name)	(organism)
G001214	(name)	(organism)
G019537	(name)	(organism)
G018273	(name)	(organism)
G013559	(name)	(organism)
G000409	(name)	(organism)
G005068	(name)	(organism)
G013536	(name)	(organism)
G000251	(name)	(organism)
G013536	(name)	(organism)
G000409	(name)	(organism)
G013559	(name)	(organism)
G001071	(name)	(organism)
G001053	(name)	(organism)
G046316	(name)	(organism)
G042182	(name)	(organism)
G033457	(name)	(organism)
G003345	(name)	(organism)
G033457	(name)	(organism)
G003345	(name)	(organism)
G003638	(name)	(organism)
G005675	(name)	(organism)
G001071	(name)	(organism)
G000368	(name)	(organism)
G001071	(name)	(organism)
G001154	(name)	(organism)
G001155	(name)	(organism)
G001162	(name)	(organism)
G002915	(name)	(organism)
G004070	(name)	(organism)
G005235	(name)	(organism)
G031872	(name)	(organism)
G000259	(name)	(organism)
G001239	(name)	(organism)
G001053	(name)	(organism)
G008028	(name)	(organism)
G046138	(name)	(organism)
G030015	(name)	(organism)
G002915	(name)	(organism)
G046702	(name)	(organism)
G019245	(name)	(organism)
G000353	(name)	(organism)
G001190	(name)	(organism)
G009210	(name)	(organism)
G002556	(name)	(organism)
G009210	(name)	(organism)
G056274	(name)	(organism)
G030015	(name)	(organism)
G052312	(name)	(organism)
G034157	(name)	(organism)
G005724	(name)	(organism)
G001154	(name)	(organism)
G001071	(name)	(organism)
G046531	(name)	(organism)
G003341	(name)	(organism)
G019051	(name)	(organism)
G014438	(name)	(organism)
G004638	(name)	(organism)
G004633	(name)	(organism)
G029339	(name)	(organism)
G019494	(name)	(organism)
G003555	(name)	(organism)
G019495	(name)	(organism)
G019498	(name)	(organism)
G003621	(name)	(organism)
G032059	(name)	(organism)
G019498	(name)	(organism)
G001201	(name)	(organism)
G006856	(name)	(organism)
G004013	(name)	(organism)
G002811	(name)	(organism)
G003511	(name)	(organism)
G001190	(name)	(organism)
G001071	(name)	(organism)
G003555	(name)	(organism)
G001071	(name)	(organism)
G000259	(name)	(organism)
G000229	(name)	(organism)
G036916	(name)	(organism)
G006500	(name)	(organism)
G001048	(name)	(organism)
G006500	(name)	(organism)
G036916	(name)	(organism)
G002871	(name)	(organism)
G001104	(name)	(organism)
G003686	(name)	(organism)
G025909	(name)	(organism)
G003732	(name)	(organism)
G003564	(name)	(organism)
G001161	(name)	(organism)
G005799	(name)	(organism)
G074521	(name)	(organism)
G000237	(name)	(organism)
G032581	(name)	(organism)
G009521	(name)	(organism)
G003949	(name)	(organism)
G006856	(name)	(organism)
G004957	(name)	(organism)
G047739	(name)	(organism)
G021437	(name)	(organism)
G043382	(name)	(organism)
G009055	(name)	(organism)
G046164	(name)	(organism)
G000221	(name)	(organism)
G046164	(name)	(organism)
G002972	(name)	(organism)
G046164	(name)	(organism)
G000224	(name)	(organism)
G005068	(name)	(organism)
G001943	(name)	(organism)
G046401	(name)	(organism)
G019048	(name)	(organism)
G006314	(name)	(organism)
G000312	(name)	(organism)
G000229	(name)	(organism)
G003686	(name)	(organism)
G000368	(name)	(organism)
G042182	(name)	(organism)
G002915	(name)	(organism)
G032079	(name)	(organism)
G046403	(name)	(organism)
G002856	(name)	(organism)
G037519	(name)	(organism)
G021754	(name)	(organism)
G002482	(name)	(organism)
G032132	(name)	(organism)
G000203	(name)	(organism)
G020620	(name)	(organism)
G004855	(name)	(organism)
G009274	(name)	(organism)
G020752	(name)	(organism)
G020751	(name)	(organism)
G046366	(name)	(organism)
G003198	(name)	(organism)
G004996	(name)	(organism)
G019455	(name)	(organism)
G005594	(name)	(organism)
G001036	(name)	(organism)
G002597	(name)	(organism)
G004652	(name)	(organism)
G032319	(name)	(organism)
G004661	(name)	(organism)
G004652	(name)	(organism)
G003739	(name)	(organism)
G003796	(name)	(organism)
G063390	(name)	(organism)
G018346	(name)	(organism)
G047068	(name)	(organism)
G002817	(name)	(organism)
G004578	(name)	(organism)
G032917	(name)	(organism)
G001070	(name)	(organism)
G035022	(name)	(organism)
G001070	(name)	(organism)
G019547	(name)	(organism)
G001053	(name)	(organism)
G003516	(name)	(organism)
G001053	(name)	(organism)
G036916	(name)	(organism)
G005197	(name)	(organism)
G019547	(name)	(organism)
G002583	(name)	(organism)
G036916	(name)	(organism)
G041978	(name)	(organism)
G001188	(name)	(organism)
G000416	(name)	(organism)
G002482	(name)	(organism)
G032079	(name)	(organism)
G002482	(name)	(organism)
G032079	(name)	(organism)
G046850	(name)	(organism)
G032079	(name)	(organism)
G001053	(name)	(organism)
G046838	(name)	(organism)
G046218	(name)	(organism)
G019245	(name)	(organism)
G018932	(name)	(organism)
G004680	(name)	(organism)
G001048	(name)	(organism)
G003262	(name)	(organism)
G001048	(name)	(organism)
G003262	(name)	(organism)
G037334	(name)	(organism)
G000261	(name)	(organism)
G000211	(name)	(organism)
G008911	(name)	(organism)
G006939	(name)	(organism)
G032528	(name)	(organism)
G003631	(name)	(organism)
G006489	(name)	(organism)
G032528	(name)	(organism)
G002344	(name)	(organism)
G032528	(name)	(organism)
G046357	(name)	(organism)
G001226	(name)	(organism)
G046357	(name)	(organism)
G018713	(name)	(organism)
G001053	(name)	(organism)
G003262	(name)	(organism)
G018710	(name)	(organism)
G001053	(name)	(organism)
G046923	(name)	(organism)
G018710	(name)	(organism)
G001053	(name)	(organism)
G018710	(name)	(organism)
G001053	(name)	(organism)
G000207	(name)	(organism)
G003926	(name)	(organism)
G000253	(name)	(organism)
G000215	(name)	(organism)
G001156	(name)	(organism)
G060608	(name)	(organism)
G031749	(name)	(organism)
G000196	(name)	(organism)
G031832	(name)	(organism)
G021618	(name)	(organism)
G003053	(name)	(organism)
G021618	(name)	(organism)
G001196	(name)	(organism)
G000180	(name)	(organism)
G001103	(name)	(organism)
G031565	(name)	(organism)
G032448	(name)	(organism)
G003973	(name)	(organism)
G003686	(name)	(organism)
G004627	(name)	(organism)
G047105	(name)	(organism)
G000221	(name)	(organism)
G003686	(name)	(organism)
G019905	(name)	(organism)
G002933	(name)	(organism)
G046717	(name)	(organism)
G000374	(name)	(organism)
G003322	(name)	(organism)
G002960	(name)	(organism)
G001193	(name)	(organism)
G018907	(name)	(organism)
G005586	(name)	(organism)
G018907	(name)	(organism)
G046992	(name)	(organism)
G030459	(name)	(organism)
G004794	(name)	(organism)
G018907	(name)	(organism)
G000311	(name)	(organism)
G008911	(name)	(organism)
G030459	(name)	(organism)
G002813	(name)	(organism)
G005652	(name)	(organism)
G018907	(name)	(organism)
G000416	(name)	(organism)
G019656	(name)	(organism)
G046392	(name)	(organism)
G046751	(name)	(organism)
G019452	(name)	(organism)
G025858	(name)	(organism)
G006920	(name)	(organism)
G003555	(name)	(organism)
G002913	(name)	(organism)
G001424	(name)	(organism)
G002913	(name)	(organism)
G003181	(name)	(organism)
G001225	(name)	(organism)
G004935	(name)	(organism)
G003270	(name)	(organism)
G009050	(name)	(organism)
G000350	(name)	(organism)
G000315	(name)	(organism)
G004608	(name)	(organism)
G018332	(name)	(organism)
G002141	(name)	(organism)
G007151	(name)	(organism)
G003625	(name)	(organism)
G048359	(name)	(organism)
G019220	(name)	(organism)
G031456	(name)	(organism)
G001214	(name)	(organism)
G002001	(name)	(organism)
G000221	(name)	(organism)
G031564	(name)	(organism)
G006736	(name)	(organism)
G008911	(name)	(organism)
G006736	(name)	(organism)
G008911	(name)	(organism)
G009834	(name)	(organism)
G033939	(name)	(organism)
G001071	(name)	(organism)
G047054	(name)	(organism)
G003293	(name)	(organism)
G003179	(name)	(organism)
G030459	(name)	(organism)
G003179	(name)	(organism)
G014308	(name)	(organism)
G001424	(name)	(organism)
G000207	(name)	(organism)
G002900	(name)	(organism)
G003631	(name)	(organism)
G002900	(name)	(organism)
G004914	(name)	(organism)
G006939	(name)	(organism)
G019046	(name)	(organism)
G019049	(name)	(organism)
G006947	(name)	(organism)
G003631	(name)	(organism)
G021668	(name)	(organism)
G004022	(name)	(organism)
G021180	(name)	(organism)
G003612	(name)	(organism)
G003442	(name)	(organism)
G000312	(name)	(organism)
G003293	(name)	(organism)
G002681	(name)	(organism)
G000286	(name)	(organism)
G000287	(name)	(organism)
G019761	(name)	(organism)
G002361	(name)	(organism)
G001421	(name)	(organism)
G046403	(name)	(organism)
G002361	(name)	(organism)
G032628	(name)	(organism)
G002361	(name)	(organism)
G032628	(name)	(organism)
G002361	(name)	(organism)
G004121	(name)	(organism)
G000287	(name)	(organism)
G000207	(name)	(organism)
G001066	(name)	(organism)
G000287	(name)	(organism)
G004653	(name)	(organism)
G032099	(name)	(organism)
G001424	(name)	(organism)
G000324	(name)	(organism)
G004625	(name)	(organism)
G009307	(name)	(organism)
G000287	(name)	(organism)
G004581	(name)	(organism)
G002871	(name)	(organism)
G005978	(name)	(organism)
G043087	(name)	(organism)
G009946	(name)	(organism)
G052312	(name)	(organism)
G001424	(name)	(organism)
G009946	(name)	(organism)
G000198	(name)	(organism)
G000207	(name)	(organism)
G000229	(name)	(organism)
G000287	(name)	(organism)
G000219	(name)	(organism)
G000287	(name)	(organism)
G000312	(name)	(organism)
G002915	(name)	(organism)
G000239	(name)	(organism)
G000207	(name)	(organism)
G046216	(name)	(organism)
G000207	(name)	(organism)
G000373	(name)	(organism)
G019474	(name)	(organism)
G045665	(name)	(organism)
G021417	(name)	(organism)
G000205	(name)	(organism)
G021417	(name)	(organism)
G000203	(name)	(organism)
G021417	(name)	(organism)
G004986	(name)	(organism)
G001071	(name)	(organism)
G004608	(name)	(organism)
G000416	(name)	(organism)
G000270	(name)	(organism)
G000387	(name)	(organism)
G005812	(name)	(organism)
G032581	(name)	(organism)
G005204	(name)	(organism)
G000262	(name)	(organism)
G005812	(name)	(organism)
G000221	(name)	(organism)
G000324	(name)	(organism)
G000229	(name)	(organism)
G000218	(name)	(organism)
G046357	(name)	(organism)
G002597	(name)	(organism)
G000180	(name)	(organism)
G046292	(name)	(organism)
G009050	(name)	(organism)
G019043	(name)	(organism)
G000297	(name)	(organism)
G002341	(name)	(organism)
G001214	(name)	(organism)
G000313	(name)	(organism)
G000315	(name)	(organism)
G003555	(name)	(organism)
G029339	(name)	(organism)
G005921	(name)	(organism)
G003703	(name)	(organism)
G018710	(name)	(organism)
G000357	(name)	(organism)
G002923	(name)	(organism)
G002518	(name)	(organism)
G053937	(name)	(organism)
G046569	(name)	(organism)
G002810	(name)	(organism)
G047043	(name)	(organism)
G001100	(name)	(organism)
G001239	(name)	(organism)
G002810	(name)	(organism)
G002915	(name)	(organism)
G002689	(name)	(organism)
G009842	(name)	(organism)
G002681	(name)	(organism)
G000316	(name)	(organism)
G001421	(name)	(organism)
G006679	(name)	(organism)
G018644	(name)	(organism)
G032011	(name)	(organism)
G000265	(name)	(organism)
G032011	(name)	(organism)
G003555	(name)	(organism)
G032383	(name)	(organism)
G007265	(name)	(organism)
G009834	(name)	(organism)
G010102	(name)	(organism)
G003424	(name)	(organism)
G003423	(name)	(organism)
G000317	(name)	(organism)
G000350	(name)	(organism)
G000344	(name)	(organism)
G001405	(name)	(organism)
G005434	(name)	(organism)
G013656	(name)	(organism)
G005434	(name)	(organism)
G021174	(name)	(organism)
G005013	(name)	(organism)
G003420	(name)	(organism)
G000251	(name)	(organism)
G003420	(name)	(organism)
G032268	(name)	(organism)
G002960	(name)	(organism)
G007305	(name)	(organism)
G000272	(name)	(organism)
G000317	(name)	(organism)
G000220	(name)	(organism)
G000329	(name)	(organism)
G000320	(name)	(organism)
G002931	(name)	(organism)
G006679	(name)	(organism)
G001815	(name)	(organism)
G000312	(name)	(organism)
G001214	(name)	(organism)
G001174	(name)	(organism)
G019698	(name)	(organism)
G002597	(name)	(organism)
G003066	(name)	(organism)
G000357	(name)	(organism)
G002913	(name)	(organism)
G036366	(name)	(organism)
G000405	(name)	(organism)
G000251	(name)	(organism)
G032383	(name)	(organism)
G001815	(name)	(organism)
G013597	(name)	(organism)
G004665	(name)	(organism)
G003484	(name)	(organism)
G000353	(name)	(organism)
G046414	(name)	(organism)
G031863	(name)	(organism)
G003064	(name)	(organism)
G008044	(name)	(organism)
G050724	(name)	(organism)
G001190	(name)	(organism)
G050724	(name)	(organism)
G002597	(name)	(organism)
G049370	(name)	(organism)
G000254	(name)	(organism)
G049370	(name)	(organism)
G003417	(name)	(organism)
G056552	(name)	(organism)
G003417	(name)	(organism)
G056552	(name)	(organism)
G091414	(name)	(organism)
G002597	(name)	(organism)
G002344	(name)	(organism)
G021679	(name)	(organism)
G003555	(name)	(organism)
G021679	(name)	(organism)
G091421	(name)	(organism)
G019185	(name)	(organism)
G000357	(name)	(organism)
G036961	(name)	(organism)
G003404	(name)	(organism)
G000396	(name)	(organism)
G000357	(name)	(organism)
G003925	(name)	(organism)
G000200	(name)	(organism)
G000229	(name)	(organism)
G003404	(name)	(organism)
G008791	(name)	(organism)
G007850	(name)	(organism)
G000229	(name)	(organism)
G005811	(name)	(organism)
G006115	(name)	(organism)
G032383	(name)	(organism)
G000252	(name)	(organism)
G003728	(name)	(organism)
G050724	(name)	(organism)
G000368	(name)	(organism)
G006954	(name)	(organism)
G005407	(name)	(organism)
G019761	(name)	(organism)
G003510	(name)	(organism)
G000316	(name)	(organism)
G008791	(name)	(organism)
G000400	(name)	(organism)
G001150	(name)	(organism)
G002544	(name)	(organism)
G000309	(name)	(organism)
G000400	(name)	(organism)
G000309	(name)	(organism)
G003819	(name)	(organism)
G001910	(name)	(organism)
G000309	(name)	(organism)
G000313	(name)	(organism)
G032141	(name)	(organism)
G001926	(name)	(organism)
G000311	(name)	(organism)
G032552	(name)	(organism)
G056488	(name)	(organism)
G001174	(name)	(organism)
G021702	(name)	(organism)
G000313	(name)	(organism)
G000312	(name)	(organism)
G000357	(name)	(organism)
G000176	(name)	(organism)
G005627	(name)	(organism)
G006748	(name)	(organism)
G019524	(name)	(organism)
G006339	(name)	(organism)
G005803	(name)	(organism)
G006339	(name)	(organism)
G019860	(name)	(organism)
G005956	(name)	(organism)
G003375	(name)	(organism)
G003806	(name)	(organism)
G000356	(name)	(organism)
G047557	(name)	(organism)
G000313	(name)	(organism)
G001642	(name)	(organism)
G009507	(name)	(organism)
G024983	(name)	(organism)
G013651	(name)	(organism)
G006887	(name)	(organism)
G000221	(name)	(organism)
G006887	(name)	(organism)
G006585	(name)	(organism)
G000221	(name)	(organism)
G002663	(name)	(organism)
G032513	(name)	(organism)
G050724	(name)	(organism)
G050723	(name)	(organism)
G000415	(name)	(organism)
G050723	(name)	(organism)
G004744	(name)	(organism)
G001161	(name)	(organism)
G009291	(name)	(organism)
G004623	(name)	(organism)
G019064	(name)	(organism)
G000233	(name)	(organism)
G001642	(name)	(organism)
G006478	(name)	(organism)
G006479	(name)	(organism)
G024122	(name)	(organism)
G009291	(name)	(organism)
G032002	(name)	(organism)
G056488	(name)	(organism)
G009507	(name)	(organism)
G003641	(name)	(organism)
G003471	(name)	(organism)
G046833	(name)	(organism)
G009294	(name)	(organism)
G046833	(name)	(organism)
G019387	(name)	(organism)
G046206	(name)	(organism)
G000255	(name)	(organism)
G003959	(name)	(organism)
G024822	(name)	(organism)
G000255	(name)	(organism)
G000289	(name)	(organism)
G003959	(name)	(organism)
G004832	(name)	(organism)
G020349	(name)	(organism)
G006053	(name)	(organism)
G052312	(name)	(organism)
G006342	(name)	(organism)
G032076	(name)	(organism)
G060426	(name)	(organism)
G031791	(name)	(organism)
G002544	(name)	(organism)
G000408	(name)	(organism)
G002915	(name)	(organism)
G001027	(name)	(organism)
G000353	(name)	(organism)
G002899	(name)	(organism)
G005826	(name)	(organism)
G006494	(name)	(organism)
G000221	(name)	(organism)
G004742	(name)	(organism)
G006053	(name)	(organism)
G002007	(name)	(organism)
G020255	(name)	(organism)
G002810	(name)	(organism)
G002811	(name)	(organism)
G003516	(name)	(organism)
G032448	(name)	(organism)
G032334	(name)	(organism)
G002810	(name)	(organism)
G013753	(name)	(organism)
G005853	(name)	(organism)
G002103	(name)	(organism)
G000419	(name)	(organism)
G019294	(name)	(organism)
G000312	(name)	(organism)
G003432	(name)	(organism)
G019294	(name)	(organism)
G031374	(name)	(organism)
G014352	(name)	(organism)
G031749	(name)	(organism)
G037107	(name)	(organism)
G000221	(name)	(organism)
G008597	(name)	(organism)
G021136	(name)	(organism)
G003516	(name)	(organism)
G043270	(name)	(organism)
G000316	(name)	(organism)
G000229	(name)	(organism)
G004623	(name)	(organism)
G046925	(name)	(organism)
G000402	(name)	(organism)
G046925	(name)	(organism)
G048190	(name)	(organism)
G046925	(name)	(organism)
G032429	(name)	(organism)
G000389	(name)	(organism)
G002810	(name)	(organism)
G021529	(name)	(organism)
G032084	(name)	(organism)
G005225	(name)	(organism)
G004664	(name)	(organism)
G020475	(name)	(organism)
G005225	(name)	(organism)
G000218	(name)	(organism)
G032429	(name)	(organism)
G001190	(name)	(organism)
G000221	(name)	(organism)
G018710	(name)	(organism)
G019121	(name)	(organism)
G001190	(name)	(organism)
G046511	(name)	(organism)
G002810	(name)	(organism)
G001161	(name)	(organism)
G003316	(name)	(organism)
G046693	(name)	(organism)
G003316	(name)	(organism)
G000309	(name)	(organism)
G001225	(name)	(organism)
G002597	(name)	(organism)
G006827	(name)	(organism)
G001104	(name)	(organism)
G000196	(name)	(organism)
G003555	(name)	(organism)
G001022	(name)	(organism)
G009745	(name)	(organism)
G001119	(name)	(organism)
G009307	(name)	(organism)
G003660	(name)	(organism)
G019395	(name)	(organism)
G033994	(name)	(organism)
G003243	(name)	(organism)
G003801	(name)	(organism)
G003243	(name)	(organism)
G033168	(name)	(organism)
G078442	(name)	(organism)
G000221	(name)	(organism)
G019923	(name)	(organism)
G006141	(name)	(organism)
G006213	(name)	(organism)
G002144	(name)	(organism)
G004993	(name)	(organism)
G000220	(name)	(organism)
G001190	(name)	(organism)
G029284	(name)	(organism)
G024863	(name)	(organism)
G029284	(name)	(organism)
G024863	(name)	(organism)
G029284	(name)	(organism)
G047661	(name)	(organism)
G000285	(name)	(organism)
G021545	(name)	(organism)
G000229	(name)	(organism)
G000409	(name)	(organism)
G031877	(name)	(organism)
G045624	(name)	(organism)
G004022	(name)	(organism)
G019983	(name)	(organism)
G006884	(name)	(organism)
G003801	(name)	(organism)
G007151	(name)	(organism)
G009741	(name)	(organism)
G021668	(name)	(organism)
G000220	(name)	(organism)
G037519	(name)	(organism)
G000220	(name)	(organism)
G000206	(name)	(organism)
G018487	(name)	(organism)
G019498	(name)	(organism)
G001154	(name)	(organism)
G001190	(name)	(organism)
G003612	(name)	(organism)
G019498	(name)	(organism)
G003135	(name)	(organism)
G019498	(name)	(organism)
G000229	(name)	(organism)
G004696	(name)	(organism)
G006050	(name)	(organism)
G044691	(name)	(organism)
G000270	(name)	(organism)
G001200	(name)	(organism)
G005149	(name)	(organism)
G002008	(name)	(organism)
G047347	(name)	(organism)
G005679	(name)	(organism)
G003361	(name)	(organism)
G047347	(name)	(organism)
G001193	(name)	(organism)
G005893	(name)	(organism)
G004860	(name)	(organism)
G005893	(name)	(organism)
G001121	(name)	(organism)
G013612	(name)	(organism)
G004607	(name)	(organism)
G006261	(name)	(organism)
G004993	(name)	(organism)
G003600	(name)	(organism)
G022875	(name)	(organism)
G000206	(name)	(organism)
G003959	(name)	(organism)
G018638	(name)	(organism)
G019577	(name)	(organism)
G008995	(name)	(organism)
G000282	(name)	(organism)
G019204	(name)	(organism)
G009291	(name)	(organism)
G030782	(name)	(organism)
G001075	(name)	(organism)
G021555	(name)	(organism)
G001075	(name)	(organism)
G046269	(name)	(organism)
G000409	(name)	(organism)
G048621	(name)	(organism)
G030782	(name)	(organism)
G047266	(name)	(organism)
G001231	(name)	(organism)
G019761	(name)	(organism)
G003714	(name)	(organism)
G021555	(name)	(organism)
G001053	(name)	(organism)
G027984	(name)	(organism)
G004625	(name)	(organism)
G002871	(name)	(organism)
G019995	(name)	(organism)
G032878	(name)	(organism)
G000235	(name)	(organism)
G002871	(name)	(organism)
G000235	(name)	(organism)
G005841	(name)	(organism)
G002361	(name)	(organism)
G032777	(name)	(organism)
G031704	(name)	(organism)
G032749	(name)	(organism)
G010044	(name)	(organism)
G047122	(name)	(organism)
G035399	(name)	(organism)
G051498	(name)	(organism)
G000180	(name)	(organism)
G046398	(name)	(organism)
G006462	(name)	(organism)
G000317	(name)	(organism)
G000274	(name)	(organism)
G000180	(name)	(organism)
G003456	(name)	(organism)
G003586	(name)	(organism)
G047331	(name)	(organism)
G001154	(name)	(organism)
G001066	(name)	(organism)
G003456	(name)	(organism)
G047331	(name)	(organism)
G019761	(name)	(organism)
G032832	(name)	(organism)
G031528	(name)	(organism)
G018247	(name)	(organism)
G005829	(name)	(organism)
G018247	(name)	(organism)
G000337	(name)	(organism)
G002855	(name)	(organism)
G009060	(name)	(organism)
G049429	(name)	(organism)
G033945	(name)	(organism)
G030459	(name)	(organism)
G005024	(name)	(organism)
G046550	(name)	(organism)
G033332	(name)	(organism)
G018343	(name)	(organism)
G001161	(name)	(organism)
G005435	(name)	(organism)
G020055	(name)	(organism)
G002249	(name)	(organism)
G009655	(name)	(organism)
G002306	(name)	(organism)
G000357	(name)	(organism)
G019181	(name)	(organism)
G007303	(name)	(organism)
G046399	(name)	(organism)
G005934	(name)	(organism)
G013559	(name)	(organism)
G019356	(name)	(organism)
G002597	(name)	(organism)
G020127	(name)	(organism)
G000298	(name)	(organism)
G013559	(name)	(organism)
G013845	(name)	(organism)
G032107	(name)	(organism)
G000337	(name)	(organism)
G035089	(name)	(organism)
G000272	(name)	(organism)
G000395	(name)	(organism)
G007337	(name)	(organism)
G032105	(name)	(organism)
G000194	(name)	(organism)
G020451	(name)	(organism)
G004607	(name)	(organism)
G037312	(name)	(organism)
G000317	(name)	(organism)
G037312	(name)	(organism)
G002750	(name)	(organism)
G037312	(name)	(organism)
G003703	(name)	(organism)
G018230	(name)	(organism)
G037312	(name)	(organism)
G001237	(name)	(organism)
G003204	(name)	(organism)
G000313	(name)	(organism)
G000194	(name)	(organism)
G000316	(name)	(organism)
G000194	(name)	(organism)
G032486	(name)	(organism)
G000194	(name)	(organism)
G019684	(name)	(organism)
G002597	(name)	(organism)
G041924	(name)	(organism)
G037107	(name)	(organism)
G000215	(name)	(organism)
G003175	(name)	(organism)
G026054	(name)	(organism)
G028689	(name)	(organism)
G003801	(name)	(organism)
G028689	(name)	(organism)
G003801	(name)	(organism)
G001161	(name)	(organism)
G001225	(name)	(organism)
G002556	(name)	(organism)
G006200	(name)	(organism)
G003109	(name)	(organism)
G032476	(name)	(organism)
G014469	(name)	(organism)
G018321	(name)	(organism)
G013651	(name)	(organism)
G003296	(name)	(organism)
G000309	(name)	(organism)
G000259	(name)	(organism)
G000283	(name)	(organism)
G000259	(name)	(organism)
G009314	(name)	(organism)
G001193	(name)	(organism)
G018321	(name)	(organism)
G009699	(name)	(organism)
G000194	(name)	(organism)
G002351	(name)	(organism)
G046221	(name)	(organism)
G003347	(name)	(organism)
G003130	(name)	(organism)
G031883	(name)	(organism)
G003600	(name)	(organism)
G010100	(name)	(organism)
G042181	(name)	(organism)
G047357	(name)	(organism)
G002810	(name)	(organism)
G003926	(name)	(organism)
G003206	(name)	(organism)
G000419	(name)	(organism)
G031977	(name)	(organism)
G046621	(name)	(organism)
G032188	(name)	(organism)
G000416	(name)	(organism)
G000324	(name)	(organism)
G047691	(name)	(organism)
G002141	(name)	(organism)
G047691	(name)	(organism)
G002141	(name)	(organism)
G021529	(name)	(organism)
G047268	(name)	(organism)
G020002	(name)	(organism)
G047268	(name)	(organism)
G020002	(name)	(organism)
G004022	(name)	(organism)
G047112	(name)	(organism)
G037519	(name)	(organism)
G003555	(name)	(organism)
G041699	(name)	(organism)
G041736	(name)	(organism)
G057305	(name)	(organism)
G041742	(name)	(organism)
G032029	(name)	(organism)
G041747	(name)	(organism)
G041714	(name)	(organism)
G000309	(name)	(organism)
G002764	(name)	(organism)
G000309	(name)	(organism)
G000315	(name)	(organism)
G000309	(name)	(organism)
G000315	(name)	(organism)
G000309	(name)	(organism)
G003363	(name)	(organism)
G002663	(name)	(organism)
G000360	(name)	(organism)
G003542	(name)	(organism)
G000360	(name)	(organism)
G002144	(name)	(organism)
G057306	(name)	(organism)
G004561	(name)	(organism)
G019684	(name)	(organism)
G006667	(name)	(organism)
G018476	(name)	(organism)
G003101	(name)	(organism)
G019121	(name)	(organism)
G001161	(name)	(organism)
G001103	(name)	(organism)
G003101	(name)	(organism)
G024597	(name)	(organism)
G004926	(name)	(organism)
G003427	(name)	(organism)
G000409	(name)	(organism)
